Order Number,Order Date,Item Name,Quantity,Product Price,Total products
4206,2017-06-01 18:43:00,Peshwari Naan,1,2.95,6
4204,2017-06-01 18:25:00,Paratha,1,2.95,9
4204,2017-06-01 18:25:00,Pilau Rice,1,2.95,9
4201,2017-06-01 17:34:00,Keema Naan,1,2.95,8
4200,2017-06-01 17:32:00,Garlic Naan,1,2.95,6
5580,2017-05-31 20:23:00,Mushroom Rice,1,3.95,3
5579,2017-05-31 20:09:00,Special Fried Rice,1,3.95,5
5576,2017-05-31 18:18:00,Onion Bhajee,1,3.95,6
5572,2017-05-30 19:51:00,Onion Bhajee,1,3.95,5
5570,2017-05-30 19:06:00,Masala Sauce,1,3.95,7
5567,2017-05-30 12:59:00,French Fries,1,3.95,4
5564,2017-05-29 19:55:00,Curry Sauce,1,3.95,5
5564,2017-05-29 19:55:00,COBRA (330ML),1,3.95,5
5562,2017-05-29 19:08:00,Korma Sauce,1,3.95,4
5561,2017-05-29 18:41:00,Mushroom Rice,1,3.95,5
5560,2017-05-29 18:36:00,Mushroom Rice,1,3.95,5
5559,2017-05-29 18:33:00,Special Fried Rice,1,3.95,4
5558,2017-05-29 18:24:00,French Fries,1,3.95,10
5557,2017-05-29 18:07:00,Onion Bhajee,1,3.95,4
5557,2017-05-29 18:07:00,Onion Rice,1,3.95,4
5553,2017-05-29 16:34:00,Mushroom Rice,2,3.95,6
5551,2017-05-29 14:52:00,Mushroom Rice,1,3.95,4
4999,2017-06-04 18:57:00,Onion Bhajee,1,3.95,9
4488,2017-06-02 18:04:00,Onion Rice,1,3.95,4
4487,2017-06-02 17:55:00,Onion Rice,1,3.95,4
4212,2017-06-01 20:09:00,COBRA (330ML),1,3.95,4
4210,2017-06-01 19:49:00,Onion Bhajee,1,3.95,4
4207,2017-06-01 19:04:00,Mushroom Rice,2,3.95,7
4206,2017-06-01 18:43:00,Lemon Rice,1,3.95,6
4205,2017-06-01 18:28:00,Meat Samosa,1,3.95,5
4205,2017-06-01 18:28:00,Mushroom Rice,1,3.95,5
4204,2017-06-01 18:25:00,Egg Rice,1,3.95,9
4204,2017-06-01 18:25:00,Onion Bhajee,1,3.95,9
4203,2017-06-01 18:12:00,Vegetable Rice,1,3.95,9
4201,2017-06-01 17:34:00,Onion Bhajee,1,3.95,8
4201,2017-06-01 17:34:00,Garlic Rice,1,3.95,8
4200,2017-06-01 17:32:00,Onion Rice,2,3.95,6
5578,2017-05-31 19:20:00,Sheek Kebab,1,4.95,3
5570,2017-05-30 19:06:00,Aloo Chaat,2,4.95,7
5561,2017-05-29 18:41:00,Chicken Tikka,1,4.95,5
5560,2017-05-29 18:36:00,Chicken Tikka,1,4.95,5
5558,2017-05-29 18:24:00,Chicken Chaat,1,4.95,10
5003,2017-06-04 20:51:00,Chicken Tikka,1,4.95,5
5003,2017-06-04 20:51:00,Sheek Kebab,1,4.95,5
5002,2017-06-04 20:36:00,Chicken Tikka,1,4.95,6
5002,2017-06-04 20:36:00,Sheek Kebab,1,4.95,6
5001,2017-06-04 19:37:00,Aloo Chaat,1,4.95,5
5001,2017-06-04 19:37:00,Vegetable Roll,1,4.95,5
5001,2017-06-04 19:37:00,Chicken Tikka,1,4.95,5
5001,2017-06-04 19:37:00,Tandoori Chicken (1/4),1,4.95,5
5001,2017-06-04 19:37:00,Lamb Tikka,1,4.95,5
4999,2017-06-04 18:57:00,Sheek Kebab,1,4.95,9
4999,2017-06-04 18:57:00,Vegetable Roll,1,4.95,9
4999,2017-06-04 18:57:00,Chicken Tikka,1,4.95,9
4998,2017-06-04 18:12:00,Prawn Puree,1,4.95,11
4486,2017-06-02 17:28:00,Sheek Kebab,1,4.95,4
4212,2017-06-01 20:09:00,Chicken Tikka,1,4.95,4
4204,2017-06-01 18:25:00,Prawn Puree,1,4.95,9
4203,2017-06-01 18:12:00,Chicken Tikka,1,4.95,9
4203,2017-06-01 18:12:00,Lamb Tikka,1,4.95,9
4201,2017-06-01 17:34:00,Prawn Puree,1,4.95,8
4198,2017-06-01 16:55:00,Chicken Chaat,1,4.95,3
5581,2017-05-31 20:26:00,Tarka Dall,1,5.95,3
5581,2017-05-31 20:26:00,Saag Dall,1,5.95,3
5580,2017-05-31 20:23:00,Saag Paneer,1,5.95,3
5578,2017-05-31 19:20:00,Mushroom Bhajee,1,5.95,3
5574,2017-05-31 13:00:00,Bhindi Bhajee,1,5.95,2
5573,2017-05-30 22:22:00,Mixed Starter,1,5.95,6
5572,2017-05-30 19:51:00,Saag Paneer,1,5.95,5
5570,2017-05-30 19:06:00,Chicken Pakora,1,5.95,7
5570,2017-05-30 19:06:00,King Prawn Butterfly,1,5.95,7
5570,2017-05-30 19:06:00,Bombay Aloo,1,5.95,7
5563,2017-05-29 19:20:00,Mixed Starter,1,5.95,8
5563,2017-05-29 19:20:00,Saag Aloo,1,5.95,8
5562,2017-05-29 19:08:00,Royal Paneer,1,5.95,4
5561,2017-05-29 18:41:00,Aloo Gobi,1,5.95,5
5560,2017-05-29 18:36:00,Aloo Gobi,1,5.95,5
5558,2017-05-29 18:24:00,Mixed Starter,1,5.95,10
5555,2017-05-29 17:40:00,Bombay Aloo,2,5.95,4
5554,2017-05-29 17:25:00,Saag Aloo,1,5.95,4
5552,2017-05-29 15:01:00,Muttar Paneer,1,5.95,6
5552,2017-05-29 15:01:00,Mixed Starter,1,5.95,6
5551,2017-05-29 14:52:00,Bombay Aloo,1,5.95,4
5000,2017-06-04 19:32:00,Royal Paneer,1,5.95,3
4999,2017-06-04 18:57:00,Tandoori Fish,1,5.95,9
4999,2017-06-04 18:57:00,King Prawn Butterfly,1,5.95,9
4999,2017-06-04 18:57:00,Mixed Starter,1,5.95,9
4489,2017-06-02 20:39:00,Tarka Dall,1,5.95,5
4489,2017-06-02 20:39:00,Chana Masala,1,5.95,5
4211,2017-06-01 20:05:00,Mushroom Bhajee,1,5.95,5
4211,2017-06-01 20:05:00,Chana Masala,1,5.95,5
4211,2017-06-01 20:05:00,Tarka Dall,1,5.95,5
4209,2017-06-01 19:45:00,COBRA (660ML),1,5.95,3
4207,2017-06-01 19:04:00,Bombay Aloo,1,5.95,7
4205,2017-06-01 18:28:00,Aloo Gobi,1,5.95,5
4204,2017-06-01 18:25:00,Saag Aloo,1,5.95,9
4203,2017-06-01 18:12:00,Bombay Aloo,1,5.95,9
4203,2017-06-01 18:12:00,Mushroom Bhajee,1,5.95,9
4201,2017-06-01 17:34:00,Muttar Paneer,1,5.95,8
4201,2017-06-01 17:34:00,Aloo Methi,1,5.95,8
4201,2017-06-01 17:34:00,COBRA (660ML),1,5.95,8
4200,2017-06-01 17:32:00,Saag Paneer,1,5.95,6
4199,2017-06-01 17:10:00,Bombay Aloo,1,5.95,4
4198,2017-06-01 16:55:00,Chana Masala,1,5.95,3
5573,2017-05-30 22:22:00,Vindaloo,1,7.95,6
5568,2017-05-30 18:16:00,Vindaloo,1,7.95,3
5567,2017-05-30 12:59:00,Curry,1,7.95,4
5558,2017-05-29 18:24:00,Madras,1,7.95,10
5555,2017-05-29 17:40:00,Curry,2,7.95,4
5554,2017-05-29 17:25:00,Curry,1,7.95,4
5554,2017-05-29 17:25:00,Curry,1,7.95,4
5553,2017-05-29 16:34:00,Madras,1,7.95,6
5551,2017-05-29 14:52:00,Madras,1,7.95,4
4998,2017-06-04 18:12:00,Madras,1,7.95,11
4716,2017-06-03 17:22:00,Vindaloo,1,7.95,7
4486,2017-06-02 17:28:00,Madras,1,7.95,4
4211,2017-06-01 20:05:00,Madras,1,7.95,5
4207,2017-06-01 19:04:00,Madras,1,7.95,7
4204,2017-06-01 18:25:00,Madras,1,7.95,9
4203,2017-06-01 18:12:00,Madras,1,7.95,9
5582,2017-05-31 22:11:00,Lamb Karahi,1,8.95,3
5579,2017-05-31 20:09:00,Korma,1,8.95,5
5578,2017-05-31 19:20:00,Bhuna,1,8.95,3
5577,2017-05-31 19:07:00,Korma,1,8.95,5
5576,2017-05-31 18:18:00,Lamb Tikka Masala,2,8.95,6
5574,2017-05-31 13:00:00,Tandoori Chicken (Main),2,8.95,2
5573,2017-05-30 22:22:00,Chicken Tikka Garlic,1,8.95,6
5573,2017-05-30 22:22:00,Mushroom,1,8.95,6
5572,2017-05-30 19:51:00,Tandoori Chicken (Main),1,8.95,5
5572,2017-05-30 19:51:00,Paneer Tikka Masala,1,8.95,5
5571,2017-05-30 19:30:00,Korma,1,8.95,5
5571,2017-05-30 19:30:00,Dhansak,1,8.95,5
5566,2017-05-29 21:43:00,Vegetable Karahi,1,8.95,3
5566,2017-05-29 21:43:00,Chicken Karahi,1,8.95,3
5566,2017-05-29 21:43:00,Lamb Karahi,1,8.95,3
5565,2017-05-29 21:22:00,Chicken Tikka Jalfrezi,1,8.95,5
5564,2017-05-29 19:55:00,Tandoori Chicken (Main),1,8.95,5
5563,2017-05-29 19:20:00,Korma,1,8.95,8
5563,2017-05-29 19:20:00,Lamb Tikka Pasanda,1,8.95,8
5563,2017-05-29 19:20:00,Chicken Tikka Chilli Masala,1,8.95,8
5561,2017-05-29 18:41:00,Bhuna,1,8.95,5
5560,2017-05-29 18:36:00,Bhuna,1,8.95,5
5559,2017-05-29 18:33:00,Korma,1,8.95,4
5558,2017-05-29 18:24:00,Chicken Tikka Masala,1,8.95,10
5557,2017-05-29 18:07:00,Pathia,2,8.95,4
5553,2017-05-29 16:34:00,Chicken Tikka (Main),1,8.95,6
5553,2017-05-29 16:34:00,Korma,1,8.95,6
5552,2017-05-29 15:01:00,Chicken Tikka (Main),1,8.95,6
5552,2017-05-29 15:01:00,Chicken Tikka Masala,1,8.95,6
5003,2017-06-04 20:51:00,Tandoori Chicken Masala,1,8.95,5
5002,2017-06-04 20:36:00,Tandoori Chicken Masala,1,8.95,6
5000,2017-06-04 19:32:00,Sheek Kebab (Main),1,8.95,3
4999,2017-06-04 18:57:00,Tandoori Chicken (Main),1,8.95,9
4998,2017-06-04 18:12:00,Chicken Tikka (Main),1,8.95,11
4998,2017-06-04 18:12:00,Sheek Kebab (Main),1,8.95,11
4998,2017-06-04 18:12:00,Chicken Tikka Masala,1,8.95,11
4998,2017-06-04 18:12:00,Dhansak,1,8.95,11
4716,2017-06-03 17:22:00,Korma,1,8.95,7
4489,2017-06-02 20:39:00,Bhuna,1,8.95,5
4489,2017-06-02 20:39:00,Bhuna,1,8.95,5
4488,2017-06-02 18:04:00,Pathia,1,8.95,4
4488,2017-06-02 18:04:00,Chicken Tikka (Main),1,8.95,4
4487,2017-06-02 17:55:00,Chicken Tikka (Main),1,8.95,4
4487,2017-06-02 17:55:00,Pathia,1,8.95,4
4212,2017-06-01 20:09:00,Dhansak,1,8.95,4
4210,2017-06-01 19:49:00,Tandoori Chicken (Main),1,8.95,4
4208,2017-06-01 19:44:00,Korma,2,8.95,7
4207,2017-06-01 19:04:00,Chicken Tikka Masala,1,8.95,7
4205,2017-06-01 18:28:00,Dhansak,1,8.95,5
4204,2017-06-01 18:25:00,Korma,1,8.95,9
4203,2017-06-01 18:12:00,Chicken Tikka Masala,1,8.95,9
4200,2017-06-01 17:32:00,Lamb Karahi,1,8.95,6
4199,2017-06-01 17:10:00,Chicken Tikka Pasanda,1,8.95,4
5582,2017-05-31 22:11:00,Lamb Shashlick,1,9.95,3
5582,2017-05-31 22:11:00,Paneer Shaslick,1,9.95,3
5580,2017-05-31 20:23:00,Chicken Balti,1,9.95,3
5577,2017-05-31 19:07:00,Lamb Biryani,1,9.95,5
5563,2017-05-29 19:20:00,Butter Chicken,1,9.95,8
5562,2017-05-29 19:08:00,Vegetable Balti,1,9.95,4
5003,2017-06-04 20:51:00,Chicken Balti,1,9.95,5
5002,2017-06-04 20:36:00,Chicken Balti,1,9.95,6
5000,2017-06-04 19:32:00,Chicken Sylhet,1,9.95,3
4716,2017-06-03 17:22:00,Chicken Shashlick,1,9.95,7
4716,2017-06-03 17:22:00,Butter Chicken,1,9.95,7
4489,2017-06-02 20:39:00,Paneer Shaslick,1,9.95,5
4211,2017-06-01 20:05:00,Paneer Shaslick,1,9.95,5
4208,2017-06-01 19:44:00,Chicken Balti,1,9.95,7
4208,2017-06-01 19:44:00,Chicken Biryani,1,9.95,7
4206,2017-06-01 18:43:00,Chicken Shashlick,1,9.95,6
4206,2017-06-01 18:43:00,Chicken Tikka Karahi,1,9.95,6
4203,2017-06-01 18:12:00,Chicken Biryani,1,9.95,9
4203,2017-06-01 18:12:00,Lamb Balti,1,9.95,9
4201,2017-06-01 17:34:00,Chicken Mysore,1,9.95,8
4200,2017-06-01 17:32:00,Paneer Tikka Karahi,1,9.95,6
5569,2017-05-30 19:00:00,Chicken Tikka Balti,1,10.95,2
5569,2017-05-30 19:00:00,Persian Chicken Biryani,1,10.95,2
4209,2017-06-01 19:45:00,Lamb Tikka Balti,1,10.95,3
4202,2017-06-01 17:55:00,Chicken Tikka Balti,1,10.95,3
4202,2017-06-01 17:55:00,Persian Chicken Biryani,1,10.95,3
4199,2017-06-01 17:10:00,Chicken Tikka Balti,1,10.95,4
4198,2017-06-01 16:55:00,Lamb Tikka Biryani,1,10.95,3
5556,2017-05-29 17:46:00,Madras,1,11.95,7
4210,2017-06-01 19:49:00,Tandoori Mixed Grill,1,11.95,4
5568,2017-05-30 18:16:00,Bengal King Prawn,1,12.95,3
4200,2017-06-01 17:32:00,King Prawn Shaslick,1,12.95,6
6976,2017-06-10 22:31:00,Mango Chutney,1,0.5,6
6975,2017-06-10 21:24:00,Red Sauce,1,0.5,9
6975,2017-06-10 21:24:00,Mint Sauce,1,0.5,9
6974,2017-06-10 20:53:00,Mango Chutney,1,0.5,12
6974,2017-06-10 20:53:00,Mint Sauce,1,0.5,12
6974,2017-06-10 20:53:00,Onion Chutney,1,0.5,12
6974,2017-06-10 20:53:00,Red Sauce,1,0.5,12
6974,2017-06-10 20:53:00,Lime Pickle,1,0.5,12
6972,2017-06-10 19:42:00,Mango Chutney,1,0.5,13
6972,2017-06-10 19:42:00,Mint Sauce,1,0.5,13
6972,2017-06-10 19:42:00,Red Sauce,1,0.5,13
6969,2017-06-10 18:15:00,Mint Sauce,1,0.5,6
6969,2017-06-10 18:15:00,Mango Chutney,1,0.5,6
6964,2017-06-10 17:13:00,Mint Sauce,1,0.5,10
6964,2017-06-10 17:13:00,Onion Chutney,1,0.5,10
6964,2017-06-10 17:13:00,Red Sauce,1,0.5,10
6304,2017-06-08 18:46:00,Onion Chutney,1,0.5,8
6304,2017-06-08 18:46:00,Mango Chutney,1,0.5,8
6303,2017-06-08 18:19:00,Mango Chutney,1,0.5,4
6302,2017-06-08 18:14:00,Red Sauce,3,0.5,6
5953,2017-06-07 20:48:00,Mango Chutney,1,0.5,5
5951,2017-06-07 20:26:00,Mint Sauce,1,0.5,4
5950,2017-06-07 20:08:00,Mint Sauce,1,0.5,4
5949,2017-06-07 20:05:00,Mango Chutney,2,0.5,15
5949,2017-06-07 20:05:00,Onion Chutney,1,0.5,15
5948,2017-06-07 20:01:00,Mint Sauce,1,0.5,4
5948,2017-06-07 20:01:00,Onion Chutney,1,0.5,4
5947,2017-06-07 19:37:00,Mint Sauce,2,0.5,9
5646,2017-06-06 18:57:00,Mint Sauce,2,0.5,6
5351,2017-06-05 20:01:00,Mango Chutney,1,0.5,7
5348,2017-06-05 19:17:00,Mint Sauce,1,0.5,13
5348,2017-06-05 19:17:00,Onion Chutney,1,0.5,13
5348,2017-06-05 19:17:00,Mango Chutney,1,0.5,13
5347,2017-06-05 18:54:00,Mango Chutney,2,0.5,12
5347,2017-06-05 18:54:00,Lime Pickle,2,0.5,12
5346,2017-06-05 18:52:00,Mint Sauce,1,0.5,6
5345,2017-06-05 18:21:00,Onion Chutney,1,0.5,10
6974,2017-06-10 20:53:00,Plain Papadum,3,0.8,12
6972,2017-06-10 19:42:00,Plain Papadum,2,0.8,13
6966,2017-06-10 17:46:00,Plain Papadum,4,0.8,5
6964,2017-06-10 17:13:00,Plain Papadum,3,0.8,10
6963,2017-06-10 16:48:00,Plain Papadum,2,0.8,6
6305,2017-06-08 19:11:00,Plain Papadum,3,0.8,7
6304,2017-06-08 18:46:00,Plain Papadum,4,0.8,8
6302,2017-06-08 18:14:00,Plain Papadum,3,0.8,6
6301,2017-06-08 18:01:00,Plain Papadum,3,0.8,12
6301,2017-06-08 18:01:00,Spicy Papadum,3,0.8,12
5953,2017-06-07 20:48:00,Plain Papadum,3,0.8,5
5949,2017-06-07 20:05:00,Spicy Papadum,1,0.8,15
5947,2017-06-07 19:37:00,Plain Papadum,5,0.8,9
5943,2017-06-07 18:57:00,Plain Papadum,1,0.8,6
5646,2017-06-06 18:57:00,Spicy Papadum,2,0.8,6
5348,2017-06-05 19:17:00,Plain Papadum,2,0.8,13
5347,2017-06-05 18:54:00,Plain Papadum,6,0.8,12
5346,2017-06-05 18:52:00,Plain Papadum,4,0.8,6
5345,2017-06-05 18:21:00,Plain Papadum,2,0.8,10
7311,2017-06-11 11:50:00,Chapati,1,1.95,4
7310,2017-06-11 11:41:00,Chapati,1,1.95,3
6976,2017-06-10 22:31:00,Chapati,1,1.95,6
6971,2017-06-10 19:07:00,Chapati,4,1.95,3
6962,2017-06-10 11:53:00,Chapati,1,1.95,10
6633,2017-06-09 19:11:00,Chapati,1,1.95,4
6301,2017-06-08 18:01:00,Chapati,2,1.95,12
5952,2017-06-07 20:46:00,Puree,2,1.95,3
5948,2017-06-07 20:01:00,Chapati,1,1.95,4
5344,2017-06-05 18:12:00,Puree,1,1.95,7
7317,2017-06-11 18:53:00,Plain Naan,1,2.6,4
7312,2017-06-11 16:53:00,Plain Naan,1,2.6,6
6975,2017-06-10 21:24:00,Plain Naan,1,2.6,9
6974,2017-06-10 20:53:00,Plain Naan,2,2.6,12
6973,2017-06-10 19:52:00,Plain Naan,2,2.6,7
6967,2017-06-10 18:04:00,Plain Naan,1,2.6,4
6966,2017-06-10 17:46:00,Plain Naan,3,2.6,5
6963,2017-06-10 16:48:00,Plain Naan,1,2.6,6
6962,2017-06-10 11:53:00,Plain Naan,1,2.6,10
6302,2017-06-08 18:14:00,Plain Naan,1,2.6,6
5949,2017-06-07 20:05:00,Plain Naan,1,2.6,15
5944,2017-06-07 18:58:00,Plain Naan,1,2.6,3
5644,2017-06-06 18:10:00,Plain Naan,2,2.6,4
5351,2017-06-05 20:01:00,Plain Naan,1,2.6,7
5349,2017-06-05 19:50:00,Plain Naan,1,2.6,5
5345,2017-06-05 18:21:00,Tandoori Roti,1,2.6,10
5343,2017-06-05 17:25:00,Plain Naan,1,2.6,7
7316,2017-06-11 19:00:00,Garlic Naan,2,2.95,8
7315,2017-06-11 18:30:00,Pilau Rice,2,2.95,5
7315,2017-06-11 18:30:00,Peshwari Naan,1,2.95,5
7314,2017-06-11 17:27:00,Plain Rice,2,2.95,4
7313,2017-06-11 17:15:00,Garlic Naan,2,2.95,5
7311,2017-06-11 11:50:00,Pilau Rice,1,2.95,4
7310,2017-06-11 11:41:00,Pilau Rice,1,2.95,3
6975,2017-06-10 21:24:00,Plain Rice,1,2.95,9
6973,2017-06-10 19:52:00,Pilau Rice,2,2.95,7
6970,2017-06-10 18:55:00,Pilau Rice,1,2.95,5
6970,2017-06-10 18:55:00,Garlic Naan,1,2.95,5
6969,2017-06-10 18:15:00,Keema Naan,1,2.95,6
6968,2017-06-10 18:13:00,Keema Naan,1,2.95,4
6967,2017-06-10 18:04:00,Pilau Rice,1,2.95,4
6966,2017-06-10 17:46:00,Pilau Rice,2,2.95,5
6964,2017-06-10 17:13:00,Plain Rice,1,2.95,10
6963,2017-06-10 16:48:00,Pilau Rice,2,2.95,6
6962,2017-06-10 11:53:00,Plain Rice,3,2.95,10
6637,2017-06-09 20:31:00,Plain Rice,1,2.95,3
6637,2017-06-09 20:31:00,Garlic Naan,1,2.95,3
6636,2017-06-09 20:29:00,Plain Rice,1,2.95,3
6636,2017-06-09 20:29:00,Garlic Naan,1,2.95,3
6635,2017-06-09 20:21:00,Pilau Rice,1,2.95,4
6635,2017-06-09 20:21:00,Garlic Naan,1,2.95,4
6634,2017-06-09 19:37:00,Garlic Naan,2,2.95,6
6634,2017-06-09 19:37:00,Pilau Rice,1,2.95,6
6633,2017-06-09 19:11:00,Pilau Rice,1,2.95,4
6632,2017-06-09 19:02:00,Keema Naan,1,2.95,4
6307,2017-06-08 22:08:00,Peshwari Naan,1,2.95,3
6305,2017-06-08 19:11:00,Garlic Naan,1,2.95,7
6304,2017-06-08 18:46:00,Peshwari Naan,1,2.95,8
6303,2017-06-08 18:19:00,Pilau Rice,1,2.95,4
6301,2017-06-08 18:01:00,Coke 1.5 ltr,1,2.95,12
6301,2017-06-08 18:01:00,Pilau Rice,3,2.95,12
6300,2017-06-08 17:18:00,Plain Rice,1,2.95,4
6299,2017-06-08 12:56:00,Garlic Naan,1,2.95,3
5951,2017-06-07 20:26:00,Garlic Naan,1,2.95,4
5950,2017-06-07 20:08:00,Garlic Naan,1,2.95,4
5949,2017-06-07 20:05:00,Pilau Rice,1,2.95,15
5949,2017-06-07 20:05:00,Garlic Naan,2,2.95,15
5947,2017-06-07 19:37:00,Pilau Rice,1,2.95,9
5947,2017-06-07 19:37:00,Peshwari Naan,1,2.95,9
5947,2017-06-07 19:37:00,Garlic Naan,1,2.95,9
5946,2017-06-07 19:28:00,Plain Rice,3,2.95,4
5946,2017-06-07 19:28:00,Garlic Naan,2,2.95,4
5943,2017-06-07 18:57:00,Plain Rice,1,2.95,6
5647,2017-06-06 19:11:00,Keema Naan,1,2.95,6
5646,2017-06-06 18:57:00,Garlic Naan,1,2.95,6
5355,2017-06-05 22:38:00,Pilau Rice,1,2.95,3
5354,2017-06-05 22:29:00,Garlic Naan,1,2.95,5
5353,2017-06-05 21:13:00,Pilau Rice,1,2.95,3
5353,2017-06-05 21:13:00,Keema Naan,1,2.95,3
5351,2017-06-05 20:01:00,Pilau Rice,1,2.95,7
5350,2017-06-05 20:01:00,Plain Rice,1,2.95,5
5350,2017-06-05 20:01:00,Peshwari Naan,1,2.95,5
5349,2017-06-05 19:50:00,Pilau Rice,1,2.95,5
5348,2017-06-05 19:17:00,Peshwari Naan,1,2.95,13
5348,2017-06-05 19:17:00,Keema Naan,1,2.95,13
5347,2017-06-05 18:54:00,Peshwari Naan,1,2.95,12
5347,2017-06-05 18:54:00,Garlic Naan,1,2.95,12
5347,2017-06-05 18:54:00,Plain Rice,1,2.95,12
5346,2017-06-05 18:52:00,Pilau Rice,1,2.95,6
5345,2017-06-05 18:21:00,Keema Naan,1,2.95,10
5345,2017-06-05 18:21:00,Pilau Rice,1,2.95,10
5344,2017-06-05 18:12:00,Keema Naan,1,2.95,7
5343,2017-06-05 17:25:00,Pilau Rice,1,2.95,7
7316,2017-06-11 19:00:00,Mushroom Rice,1,3.95,8
7314,2017-06-11 17:27:00,COBRA (330ML),1,3.95,4
7312,2017-06-11 16:53:00,Mushroom Rice,1,3.95,6
7312,2017-06-11 16:53:00,Special Fried Rice,1,3.95,6
7311,2017-06-11 11:50:00,Onion Bhajee,1,3.95,4
6975,2017-06-10 21:24:00,Mushroom Rice,1,3.95,9
6974,2017-06-10 20:53:00,Onion Bhajee,1,3.95,12
6974,2017-06-10 20:53:00,Mushroom Rice,1,3.95,12
6973,2017-06-10 19:52:00,Meat Samosa,1,3.95,7
6972,2017-06-10 19:42:00,Meat Samosa,1,3.95,13
6972,2017-06-10 19:42:00,Vegetable Rice,1,3.95,13
6969,2017-06-10 18:15:00,Onion Bhajee,1,3.95,6
6968,2017-06-10 18:13:00,Saag Rice,1,3.95,4
6965,2017-06-10 17:12:00,Vegetable Rice,2,3.95,3
6964,2017-06-10 17:13:00,Mushroom Rice,1,3.95,10
6634,2017-06-09 19:37:00,Mushroom Rice,1,3.95,6
6632,2017-06-09 19:02:00,Garlic Rice,1,3.95,4
6307,2017-06-08 22:08:00,Lemon Rice,1,3.95,3
6306,2017-06-08 21:16:00,Meat Samosa,2,3.95,3
6306,2017-06-08 21:16:00,Keema Rice,2,3.95,3
6305,2017-06-08 19:11:00,Onion Bhajee,1,3.95,7
6305,2017-06-08 19:11:00,Vegetable Rice,1,3.95,7
6304,2017-06-08 18:46:00,Meat Samosa,1,3.95,8
6304,2017-06-08 18:46:00,Mushroom Rice,1,3.95,8
6302,2017-06-08 18:14:00,Masala Sauce,1,3.95,6
6302,2017-06-08 18:14:00,French Fries,1,3.95,6
6301,2017-06-08 18:01:00,Onion Bhajee,1,3.95,12
6300,2017-06-08 17:18:00,Onion Bhajee,1,3.95,4
6300,2017-06-08 17:18:00,French Fries,1,3.95,4
6298,2017-06-08 11:34:00,Madras Sauce,1,3.95,5
5953,2017-06-07 20:48:00,Onion Rice,1,3.95,5
5949,2017-06-07 20:05:00,Onion Bhajee,1,3.95,15
5949,2017-06-07 20:05:00,Meat Samosa,2,3.95,15
5949,2017-06-07 20:05:00,Mushroom Rice,1,3.95,15
5947,2017-06-07 19:37:00,Mushroom Rice,2,3.95,9
5647,2017-06-06 19:11:00,Mushroom Rice,2,3.95,6
5646,2017-06-06 18:57:00,Mushroom Rice,1,3.95,6
5645,2017-06-06 18:34:00,Onion Bhajee,1,3.95,6
5645,2017-06-06 18:34:00,Special Fried Rice,1,3.95,6
5644,2017-06-06 18:10:00,Meat Samosa,1,3.95,4
5351,2017-06-05 20:01:00,Onion Bhajee,1,3.95,7
5349,2017-06-05 19:50:00,Meat Samosa,1,3.95,5
5348,2017-06-05 19:17:00,Korma Sauce,1,3.95,13
5348,2017-06-05 19:17:00,Mushroom Rice,1,3.95,13
5348,2017-06-05 19:17:00,Onion Bhajee,1,3.95,13
5347,2017-06-05 18:54:00,Onion Rice,2,3.95,12
5347,2017-06-05 18:54:00,Garlic Rice,1,3.95,12
5345,2017-06-05 18:21:00,Onion Bhajee,1,3.95,10
5342,2017-06-05 13:07:00,French Fries,1,3.95,1
7317,2017-06-11 18:53:00,Sheek Kebab,1,4.95,4
6973,2017-06-10 19:52:00,Vegetable Roll,2,4.95,7
6972,2017-06-10 19:42:00,Aloo Chaat,1,4.95,13
6972,2017-06-10 19:42:00,Chicken Tikka,1,4.95,13
6972,2017-06-10 19:42:00,Lamb Tikka,1,4.95,13
6971,2017-06-10 19:07:00,Tandoori Chicken (1/4),1,4.95,3
6635,2017-06-09 20:21:00,Sheek Kebab,1,4.95,4
6303,2017-06-08 18:19:00,Chicken Chaat,1,4.95,4
6301,2017-06-08 18:01:00,Prawn Puree,1,4.95,12
5951,2017-06-07 20:26:00,Tandoori Chicken (1/4),1,4.95,4
5950,2017-06-07 20:08:00,Tandoori Chicken (1/4),1,4.95,4
5943,2017-06-07 18:57:00,Sheek Kebab,1,4.95,6
5943,2017-06-07 18:57:00,Vegetable Roll,1,4.95,6
5647,2017-06-06 19:11:00,Sheek Kebab,1,4.95,6
5351,2017-06-05 20:01:00,Chicken Tikka,1,4.95,7
5344,2017-06-05 18:12:00,Aloo Chaat,1,4.95,7
5343,2017-06-05 17:25:00,Vegetable Roll,1,4.95,7
7317,2017-06-11 18:53:00,Mushroom Bhajee,1,5.95,4
7316,2017-06-11 19:00:00,Saag Paneer,1,5.95,8
7316,2017-06-11 19:00:00,Saag Bhajee,1,5.95,8
7313,2017-06-11 17:15:00,Royal Paneer,1,5.95,5
7313,2017-06-11 17:15:00,King Prawn Butterfly,1,5.95,5
6976,2017-06-10 22:31:00,Bombay Aloo,1,5.95,6
6975,2017-06-10 21:24:00,Mixed Starter,1,5.95,9
6975,2017-06-10 21:24:00,Saag Aloo,1,5.95,9
6974,2017-06-10 20:53:00,Aloo Gobi,1,5.95,12
6973,2017-06-10 19:52:00,Mixed Starter,1,5.95,7
6972,2017-06-10 19:42:00,Bombay Aloo,1,5.95,13
6972,2017-06-10 19:42:00,Aloo Gobi,1,5.95,13
